Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar,,,Sam #1700,Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar
9.647262093,2.206664093,0.493697495,419.8931191,13.12612799,2.058958773,0.0019954,0.514314813,6.58724084,1.753057599,1.790547499,1.04709728,45.9064637,0.059336016,0.111331174,0.177153409,0.347820599,452.8806627,,,,,,,,,,,,,,,,,,,,,
11.4412075,2.858038595,0.668414951,402.2900045,16.61330163,2.415590368,0.001747249,0.543149066,8.678158638,2.221266882,2.392023487,1.20049192,45.11486685,0.074655128,0.147698166,0.229859552,0.452212847,443.097449,,,,,,,,,,,,,,,,,,,,,
12.12081169,3.021122233,0.66411346,422.2021927,17.30752779,2.55376441,0.001982382,0.651837701,8.783347721,2.392479512,2.420805657,1.296482136,47.30512978,0.07712704,0.14018218,0.254028811,0.47133803,465.1044577,,,,,,,,,,,,,,,,,,,,,
18.41695931,4.607856355,0.946886365,385.6672954,25.87679113,3.447131214,0.001762393,0.799318662,12.47503984,4.178233081,3.601550645,1.865340031,46.09090398,0.110538057,0.221707501,0.321050919,0.653296477,450.062421,,,,,,,,,,,,,,,,,,,,,
8.27246721,2.366818897,0.431127409,417.258917,12.14302771,1.764262375,0.001967109,0.444343405,5.856789845,1.410321323,1.745599114,0.877806714,45.28489082,0.055535697,0.103555849,0.169231402,0.328322948,447.0449812,,,,,,,,,,,,,,,,,,,,,
9.812261434,2.511918339,0.488902984,425.2829684,13.82636422,1.88284359,0.001936879,0.44041954,7.121263634,1.724199428,1.979739209,0.993584645,46.59704101,0.058513642,0.113420879,0.174108412,0.346042932,459.2911816,,,,,,,,,,,,,,,,,,,,,
14.78348943,3.952288004,0.922844025,378.3352289,22.3789085,3.098195247,0.001865704,0.75687219,10.41866757,2.458674423,3.174949081,1.595794774,44.26810579,0.081450247,0.189989779,0.2906512,0.562091226,432.0212015,,,,,,,,,,,,,,,,,,,,,
10.13939542,2.387594805,0.484703617,415.0071097,14.22844596,1.984589634,0.002056234,0.47226381,7.065644119,1.901041177,1.960506373,1.074765067,45.65854966,0.060734957,0.107186063,0.161253877,0.329174897,449.9716467,,,,,,,,,,,,,,,,,,,,,
13.39196092,3.379979807,0.719793569,397.1861266,19.28210437,2.709201056,0.00192924,0.677523487,9.48907698,2.776682583,2.785469482,1.374573322,45.39749412,0.098208408,0.188295822,0.257867173,0.544371402,444.8297159,,,,,,,,,,,,,,,,,,,,,
13.93330967,3.450237451,0.681574715,391.1532412,19.38712811,2.837957625,0.001750847,0.667728103,10.12038524,2.561153654,2.695831372,1.451837082,44.82540182,0.088073383,0.165269898,0.259015148,0.51235843,439.3341082,,,,,,,,,,,,,,,,,,,,,
12.26473628,3.160898249,0.632865244,397.8363836,17.29805045,2.311325259,0.001749613,0.532486268,8.925937188,2.672273376,2.478057497,1.214870307,44.87342383,0.07884307,0.177513295,0.259958884,0.516315248,440.9200114,,,,,,,,,,,,,,,,,,,,,
13.9408908,3.619274559,0.717018199,396.1448439,19.58986373,2.787066052,0.001843872,0.684423711,9.914922984,2.310182107,2.806998404,1.408233171,45.41758349,0.092373039,0.201612263,0.293222112,0.587207414,444.5978459,,,,,,,,,,,,,,,,,,,,,
13.12677883,3.124016876,0.652523243,409.2078209,18.05606984,2.472749937,0.001942468,0.630355616,8.605087907,2.400673726,2.535384246,1.288111077,46.21442281,0.08424896,0.161231904,0.231693421,0.477174285,453.973601,,,,,,,,,,,,,,,,,,,,,
10.06075791,2.562499427,0.522598052,412.9328668,14.35998422,1.879654185,0.002052748,0.438029573,6.790800271,1.856908175,2.038710719,0.99713581,45.46617012,0.056558374,0.123460085,0.216833429,0.396851888,448.0480495,,,,,,,,,,,,,,,,,,,,,
11.82690378,2.860714435,0.602633594,392.7019121,16.68044741,2.453605977,0.00187468,0.56295538,8.00208113,2.333093685,2.317578264,1.266625366,44.16965686,0.062920125,0.150797478,0.18801467,0.401732272,434.0100769,,,,,,,,,,,,,,,,,,,,,
12.63728441,2.85560509,0.630285862,396.5557663,17.29716249,2.437924475,0.001792465,0.560961693,7.824258781,2.65309959,2.46236589,1.248973687,44.77864788,0.076185598,0.139671038,0.232638001,0.448494636,439.7897166,,,,,,,,,,,,,,,,,,,,,
13.53671741,3.17936008,0.665518132,398.1931077,18.53714111,2.518523826,0.001961176,0.636145147,8.65348913,2.274684768,2.701277963,1.239882559,45.2848866,0.081963732,0.188525538,0.246915503,0.517404773,444.0017246,,,,,,,,,,,,,,,,,,,,,
13.99568413,3.126921464,0.695320845,394.7546286,19.23729088,2.883456828,0.0017452,0.686892249,9.686989813,2.275090253,2.728995346,1.418307535,45.19115345,0.078600316,0.169471693,0.263501634,0.511573643,442.3159069,,,,,,,,,,,,,,,,,,,,,
14.55881085,3.971329696,0.699359144,380.4397307,20.70950782,3.075838453,0.001661619,0.734408407,10.49015226,3.059588692,3.001188628,1.490494351,44.16589354,0.087149427,0.179594636,0.261608685,0.528352748,432.2702711,,,,,,,,,,,,,,,,,,,,,
11.96438041,2.998405386,0.591460908,424.6200613,16.97342469,2.201340739,0.002201028,0.565892841,7.870260417,2.07193438,2.285406988,1.270898366,47.36075169,0.068473233,0.152612473,0.221345088,0.442430794,465.9878378,,,,,,,,,,,,,,,,,,,,,
9.353461083,2.17502034,0.46652167,404.5443756,12.68181641,1.861648809,0.001944769,0.407891487,6.663903159,2.119488987,1.863221328,0.871175366,44.24397133,0.056200283,0.121285478,0.185517166,0.363002927,436.7095688,,,,,,,,,,,,,,,,,,,,,
15.20980563,3.614772057,0.74603297,401.5706258,21.63545436,3.10254258,0.001958704,0.702300298,10.20781604,2.880728771,2.869888163,1.690490258,46.40570115,0.098669511,0.157603913,0.250634422,0.506907845,454.5315074,,,,,,,,,,,,,,,,,,,,,
9.209344654,2.215977114,0.497291138,408.6926717,13.21167768,1.863217768,0.001960634,0.484473795,6.670280372,1.60123691,1.846565001,0.946144852,44.68765273,0.060162762,0.101942305,0.155292627,0.317397694,440.8879589,,,,,,,,,,,,,,,,,,,,,
9.816714801,2.571017994,0.505497667,409.3527787,14.02624071,1.990926194,0.001894394,0.497619944,7.231139731,1.968893994,2.004960477,1.0019834,45.05761931,0.062843417,0.125805595,0.21658153,0.405230542,444.1437588,,,,,,,,,,,,,,,,,,,,,
17.92226367,4.03450885,0.893141047,377.1760543,25.04119362,3.634092998,0.001749034,0.818679787,11.36314629,3.480730746,3.594044054,1.75495702,45.06673975,0.117147048,0.215675755,0.297198033,0.630020836,438.981436,,,,,,,,,,,,,,,,,,,,,
11.12706431,2.573398388,0.55167027,399.9739652,15.32555296,2.119440151,0.001697325,0.473024508,7.860487829,2.197957043,2.258305126,1.046549154,44.54347238,0.067003482,0.120964012,0.201472357,0.389439851,438.0380643,,,,,,,,,,,,,,,,,,,,,
7.67688511,1.877094571,0.373127657,415.6228276,10.71854675,1.557077699,0.002065797,0.410554338,5.245014536,1.196891876,1.479632717,0.804468918,44.70607105,0.043226421,0.088657692,0.146898142,0.278782255,441.9979553,,,,,,,,,,,,,,,,,,,,,
12.25134652,2.901895062,0.558987645,414.685644,16.9273462,2.416186832,0.002035787,0.591401604,8.572695272,2.398789691,2.456987991,1.184665501,46.49191759,0.072638444,0.17468931,0.227111782,0.474439536,456.8497264,,,,,,,,,,,,,,,,,,,,,
15.0895209,3.574207405,0.71330861,372.5061182,20.4647991,2.975577153,0.001698296,0.726873545,10.5002316,2.729930251,2.871503753,1.511733263,43.32107587,0.094010338,0.184108902,0.262107865,0.540227104,423.7054976,,,,,,,,,,,,,,,,,,,,,
